utt_id,ref_baseline,hyp_baseline,cer_baseline,ref_acoustic,hyp_acoustic,cer_acoustic,cer_diff,text,num_chars,num_tokens,condition
SD2201560-SDRW2200001079.1.1.268,예 예 밖에서 인제 느낌이 전에 직접 키우지는 않았지만,예 밖에서 인제 느낌이 전에 직접 키우진 않았지만,0.1333333333333333,예 예 밖에서 인제 느낌이 전에 직접 키우지는 않았지만,예 밖에서 인제 느낌이 전에 직접 키우진 않았지만,0.1333333333333333,0.0,예 예 밖에서 인제 느낌이 전에 직접 키우지는 않았지만,22,9,normal
SD2201560-SDRW2200001079.1.1.86,지금 생각을 좀 하고 있어요,지금 생각을 지금 하고 있어요,0.1333333333333333,지금 생각을 좀 하고 있어요,지금 생각을 좀 하고 있어요,0.0,0.1333333333333333,지금 생각을 좀 하고 있어요,11,5,normal
SD2201560-SDRW2200001080.1.1.332,그 좋은 부분들도 많더라고요 근데 인제 지금,그 좋은 부분들도 많더라고요 근데 인제 지금,0.0,그 좋은 부분들도 많더라고요 근데 인제 지금,그 좋은 부분들도 많더라고요 근데 인제 지금,0.0,0.0,그 좋은 부분들도 많더라고요 근데 인제 지금,18,7,normal
SD2201578-SDRW2200002364.1.1.78,어 난 국물 좋아하는데,어 난 국물 좋아하는데,0.0,어 난 국물 좋아하는데,어 난 국물 좋아하는데,0.0,0.0,어 난 국물 좋아하는데,9,4,normal
SD2201587-SDRW2200001143.1.1.477,걔는 한 10개 20개 그냥 먹어,개는 10개 20개 그냥 먹어,0.1666666666666666,걔는 한 10개 20개 그냥 먹어,걔 한 이 10개 20개가 그냥 먹어,0.2222222222222222,-0.0555555555555556,걔는 한 10개 20개 그냥 먹어,13,6,normal
SD2201587-SDRW2200001143.1.1.48,어,어,0.0,어,어,0.0,0.0,어,1,1,low_info
SD2201588-SDRW2200002075.1.1.223,아 그 저기,아 그 저기,0.0,아 그 저기,아 그 저기,0.0,0.0,아 그 저기,4,3,low_info
SD2201589-SDRW2200002075.1.1.173,매 마찬가집니다,매 마찬가지입니다,0.25,매 마찬가집니다,매 마찬가지입니다,0.25,0.0,매 마찬가집니다,7,2,low_info
SD2201589-SDRW2200002076.1.1.125,어 물가 부분도 그렇지만은,어 물가 부분도 그렇지만은,0.0,어 물가 부분도 그렇지만은,어 물가 부분도 그렇지만은,0.0,0.0,어 물가 부분도 그렇지만은,11,4,normal
SD2201599-SDRW2200001165.1.1.246,거기는 무조건 앉아서 갈,거기는 무조건 앉아서 가야,0.1538461538461538,거기는 무조건 앉아서 갈,거기는 무조건 앉아서 가,0.0769230769230769,0.0769230769230769,거기는 무조건 앉아서 갈,10,4,normal
SD2201618-SDRW2200002477.1.1.347,어 어,어이거든 어,1.0,어 어,어,0.6666666666666666,0.3333333333333333,어 어,2,2,low_info
SD2201618-SDRW2200002478.1.1.52,바다도 지금 물건에 울타리 치니까 물건 못 들어가서 못 먹잖아,바다도 지금 물건에 울타리 치니까 물건 못 들어가서 못 먹잖아,0.0,바다도 지금 물건에 울타리 치니까 물건 못 들어가서 못 먹잖아,바다도 지금 물건을 울타리 치니까 물건 못 들어가서 못 먹잖아,0.0294117647058823,-0.0294117647058823,바다도 지금 물건에 울타리 치니까 물건 못 들어가서 못 먹잖아,25,10,normal
SD2201622-SDRW2200001189.1.1.126,목소리가 딱 깔리면서 너무 잘 부르는 거야 톤이 되게 단단하고,목소리가 딱 깔리면서 너무 잘 부르는 거야 톤이 되게 단단하고,0.0,목소리가 딱 깔리면서 너무 잘 부르는 거야 톤이 되게 단단하고,목소리가 딱 깔리면서 너무 잘 부르는 거야 톤이 되게 단단하고,0.0,0.0,목소리가 딱 깔리면서 너무 잘 부르는 거야 톤이 되게 단단하고,25,10,normal
SD2201631-SDRW2200001047.1.1.21,알겠다고는 했는데 모르겠다,알겠다곤 했는데 모르겠다,0.1428571428571428,알겠다고는 했는데 모르겠다,알겠다고는 했는데 모르겠다,0.0,0.1428571428571428,알겠다고는 했는데 모르겠다,12,3,normal
SD2201631-SDRW2200001047.1.1.3,그 두 개밖에 없으니까,구두에밖에 없으니까,0.3333333333333333,그 두 개밖에 없으니까,그도 얘밖에 없으니까,0.25,0.0833333333333333,그 두 개밖에 없으니까,9,4,normal
SD2201631-SDRW2200001048.1.1.232,좋은 거지 그래서 고민이 많고 생각도 많고 할 일이 많아서 힘든 거긴 해도,좋은 거지 그래서 고민이 많고 생각도 많고 할 일이 많아서 힘든 거긴 해도,0.0,좋은 거지 그래서 고민이 많고 생각도 많고 할 일이 많아서 힘든 거긴 해도,좋은 거지 그래서 고민이 많고 생각도 많고 할 일이 많아서 힘든 거긴 해도,0.0,0.0,좋은 거지 그래서 고민이 많고 생각도 많고 할 일이 많아서 힘든 거긴 해도,29,13,normal
SD2201631-SDRW2200001048.1.1.245,일단 뭐 일수를 받아서 계약 그걸 하고 나면,일단 뭐 일수륵 받아서 계약 그걸 하고 나면,0.0416666666666666,일단 뭐 일수를 받아서 계약 그걸 하고 나면,일단 뭐 일수를 받아서 계약 그걸 하고 나면,0.0,0.0416666666666666,일단 뭐 일수를 받아서 계약 그걸 하고 나면,17,8,normal
SD2201632-SDRW2200001048.1.1.119,하여간 돈이,그러니까 돈이,0.6666666666666666,하여간 돈이,그러니까 돈이,0.6666666666666666,0.0,하여간 돈이,5,2,low_info
SD2201641-SDRW2200001089.1.1.56,음 어떤 가게를 내는 것도 좀 고민을 해 봐야 될 거 같아,음 어떤 가게를 하는 것도 좀 고민을 해 봐야 될 거 같아,0.03125,음 어떤 가게를 내는 것도 좀 고민을 해 봐야 될 거 같아,응 어떤 가게를 내는 것도 좀 고민을 해 봐야 될 거 같아,0.03125,0.0,음 어떤 가게를 내는 것도 좀 고민을 해 봐야 될 거 같아,21,12,normal
SD2201666-SDRW2200002442.1.1.117,그럼 너는 초등 초중고 중에,그럼 너는 초 초중고 중에,0.0666666666666666,그럼 너는 초등 초중고 중에,그럼 나는 초등 초중고 중에,0.0666666666666666,0.0,그럼 너는 초등 초중고 중에,11,5,normal
SD2201673-SDRW2200002471.1.1.17,그러면 리그전을 하잖아,그러면 리그전을 하잖아,0.0,그러면 리그전을 하잖아,그러면 리그전을 하잖아,0.0,0.0,그러면 리그전을 하잖아,10,3,normal
SD2201677-SDRW2200001183.1.1.296,인제 좀 흥미를 잃을 거 같아,이제 좀 흥미를 이룰 거 같아,0.1875,인제 좀 흥미를 잃을 거 같아,이제 좀 흥미를 잃을 거 같아,0.0625,0.125,인제 좀 흥미를 잃을 거 같아,11,6,normal
SD2201686-SDRW2200001196.1.1.78,최저가에서 택배비가 안 붙었는데 최저가 아닌데 택배비가 붙으면 또 돈이,최저가에서 태플비가 안 붙은데 최저가가 아닌데 택배가 붙으면 또 돈이,0.1538461538461538,최저가에서 택배비가 안 붙었는데 최저가 아닌데 택배비가 붙으면 또 돈이,최저가에서 택배비가 안 붙은데 최저가가 아닌데 택배가 붙으면 또 돈이,0.1025641025641025,0.0512820512820512,최저가에서 택배비가 안 붙었는데 최저가 아닌데 택배비가 붙으면 또 돈이,30,10,normal
SD2201693-SDRW2200001235.1.1.297,귀여운데 요즘 보니까 저는 잘 그걸 안 보거든요 엄마 집에 갈 때마다 봐요 엄마 집 가면 맨날,귀여운데 요즘 보니까 저는 자기 그걸 안 보 같은 얘기 엄마 집에 갈 때마다 봐요 엄마 집 가면 맨날,0.1538461538461538,귀여운데 요즘 보니까 저는 잘 그걸 안 보거든요 엄마 집에 갈 때마다 봐요 엄마 집 가면 맨날,귀여운데 요즘 보니까 저는 자 그걸 안 보거든 여기 엄마 집에 갈 때마다 봐요 엄마 집 가면 맨날,0.0769230769230769,0.0769230769230769,귀여운데 요즘 보니까 저는 잘 그걸 안 보거든요 엄마 집에 갈 때마다 봐요 엄마 집 가면 맨날,36,17,normal
SD2201701-SDRW2200001098.1.1.156,뭐 제가 필요한 영양제나 이런 것은,뭐 제가 필요한 영양제나 이런 것은,0.0,뭐 제가 필요한 영양제나 이런 것은,뭐 제가 필요한 영양제나 이런 것은,0.0,0.0,뭐 제가 필요한 영양제나 이런 것은,14,6,normal
SD2201705-SDRW2200002365.1.1.128,걔는 이름이 뭐였어,걔는 이구이 있어,0.3,걔는 이름이 뭐였어,걔는 이금이 뭐였어,0.1,0.1999999999999999,걔는 이름이 뭐였어,8,3,normal
SD2201709-SDRW2200001171.1.1.238,내년 여름 정도를 좀 기대를 해 봐야 되려나 봐요,내년 여름 정도를 좀 기대를 해 봐야 되려나 봐요,0.0,내년 여름 정도를 좀 기대를 해 봐야 되려나 봐요,내년 여름 정도를 좀 기대를 해 봐야 되려나 봐요,0.0,0.0,내년 여름 정도를 좀 기대를 해 봐야 되려나 봐요,19,9,normal
SD2201716-SDRW2200002525.1.1.137,우린 축구 반 대항전을 많이 했었지 그다음에,우리 축구 반대전을 많이 했었지 그다음에,0.125,우린 축구 반 대항전을 많이 했었지 그다음에,우리 축구 반대 한전을 많이 했었지 그다음에,0.1666666666666666,-0.0416666666666666,우린 축구 반 대항전을 많이 했었지 그다음에,18,7,normal
SD2201775-SDRW2200002570.1.1.256,그러면은 꿀은 무거우니까 잘 안착해서 가라앉는단 말이야,그러면은 골은 무거워 이래서 안 시해 달라는단 말이야,0.3666666666666666,그러면은 꿀은 무거우니까 잘 안착해서 가라앉는단 말이야,그러면은 오은 무거움이 가서 안 착하게 달아는단 말이야,0.4,-0.0333333333333334,그러면은 꿀은 무거우니까 잘 안착해서 가라앉는단 말이야,24,7,normal
SD2201775-SDRW2200002571.1.1.14,신세계 백화점 그 상품권이,신생일 백 파점로 상품권이,0.4285714285714285,신세계 백화점 그 상품권이,신세계 세화점 그 상품권이,0.0714285714285714,0.3571428571428571,신세계 백화점 그 상품권이,11,4,normal
SD2201797-SDRW2200002599.1.1.29,교통도 좀 불편하고,교통도 좀 불편하고,0.0,교통도 좀 불편하고,교통도 좀 불편하고,0.0,0.0,교통도 좀 불편하고,8,3,normal
SD2201812-SDRW2200001278.1.1.360,아침,아침,0.0,아침,아침,0.0,0.0,아침,2,1,low_info
SD2201815-SDRW2200002614.1.1.393,아 그런 것도 학교에서 했었던 거 같아요 수행 평가 이런 걸로,아 그런 것도 학교에서 했었던 거 같아 학생방과 이런 걸로,0.1764705882352941,아 그런 것도 학교에서 했었던 거 같아요 수행 평가 이런 걸로,아 그런 것도 학교에서 했던 거 같아 학생 평가 이런 걸로,0.1176470588235294,0.0588235294117647,아 그런 것도 학교에서 했었던 거 같아요 수행 평가 이런 걸로,24,11,normal
SD2201816-SDRW2200002614.1.1.155,특히나 이제 발목 같은 거 나 이렇게 잘못하다 나가면은,특히나 이제 발목 같은 거나 이렇게 잘못하다 나가면은,0.0333333333333333,특히나 이제 발목 같은 거 나 이렇게 잘못하다 나가면은,특히나 이제 발목 같은 거 나 이게 잘못하고 나가면은,0.0666666666666666,-0.0333333333333333,특히나 이제 발목 같은 거 나 이렇게 잘못하다 나가면은,22,9,normal
SD2201816-SDRW2200002615.1.1.283,엄청 이뻤어요,엄청 이뻤어요,0.0,엄청 이뻤어요,엄청 이뻤어요,0.0,0.0,엄청 이뻤어요,6,2,low_info
SD2201816-SDRW2200002615.1.1.390,바로는 아닌데,바로는 아닌데,0.0,바로는 아닌데,바로는 아닌데,0.0,0.0,바로는 아닌데,6,2,low_info
SD2201816-SDRW2200002615.1.1.85,직접 구매해서 키웠던 애완동물이고,직접 구매해서 키웠던 애완동물이고,0.0,직접 구매해서 키웠던 애완동물이고,직접 구매해서 키웠던 애완동물이고,0.0,0.0,직접 구매해서 키웠던 애완동물이고,15,4,normal
SD2201835-SDRW2200001355.1.1.295,뭐 여러 가지 좋은 점이 많으니까 사람들도 유입이 돼서 뭐 인제,뭐 여러 가지 좋은 점이 많으니까 사람들도 이입이 돼서 뭐 인제,0.0285714285714285,뭐 여러 가지 좋은 점이 많으니까 사람들도 유입이 돼서 뭐 인제,뭐 여러 가지 좋은 점이 많으니까 사람들도 유입이 돼서 뭐 인제,0.0,0.0285714285714285,뭐 여러 가지 좋은 점이 많으니까 사람들도 유입이 돼서 뭐 인제,25,11,normal
SD2201836-SDRW2200001355.1.1.209,못 믿으니까 자기가 또 해야 되니까 그냥 안 시켜,못 믿으니까 자기 또 되니까 그냥 안 시켜,0.1481481481481481,못 믿으니까 자기가 또 해야 되니까 그냥 안 시켜,못 믿으니까 자기가 떠야 되니까 그냥 안 시켜,0.1111111111111111,0.037037037037037,못 믿으니까 자기가 또 해야 되니까 그냥 안 시켜,19,9,normal
SD2201836-SDRW2200001355.1.1.378,아이 그렇죠 예 예,아 그렇죠 예 예,0.1,아이 그렇죠 예 예,아 그렇죠 예 예,0.1,0.0,아이 그렇죠 예 예,7,4,normal
SD2201836-SDRW2200001356.1.1.95,그러니까 2등인데 3등한테 지고 그러다 보니까,그러니까 2등인데 삼아 가지고 그러다 보니까,0.2,그러니까 2등인데 3등한테 지고 그러다 보니까,아 그러니까 20인데 잠당 가지고 그러다 보니까,0.32,-0.12,그러니까 2등인데 3등한테 지고 그러다 보니까,20,6,normal
SD2201838-SDRW2200002655.1.1.154,장거리 같은 경우에는 방법이 없어,장거리 같은 경우에 난 방법이 없어,0.1111111111111111,장거리 같은 경우에는 방법이 없어,장거리 같은 경우에 난 방법이 없어,0.1111111111111111,0.0,장거리 같은 경우에는 방법이 없어,14,5,normal
SD2201838-SDRW2200002655.1.1.292,노년층보다는,노년층보다는,0.0,노년층보다는,노년층보다는,0.0,0.0,노년층보다는,6,1,low_info
SD2201840-SDRW2200001386.1.1.337,그치 프랑스 그다음에 뭐,그치 프랑스 그다음에 뭐,0.0,그치 프랑스 그다음에 뭐,그치 프랑스 그다음에 뭐,0.0,0.0,그치 프랑스 그다음에 뭐,10,4,normal
SD2201845-SDRW2200002674.1.1.176,사실 원래는 근데 의료,한 40 원래는 근데 의료,0.3333333333333333,사실 원래는 근데 의료,사실 원래는 근데 의료,0.0,0.3333333333333333,사실 원래는 근데 의료,9,4,normal
SD2201845-SDRW2200002675.1.1.163,일단 내 입장에서 봤을 때는 교통이 편해야지,일단 내 입장에서 봤을 때는 교통이 편해야지,0.0,일단 내 입장에서 봤을 때는 교통이 편해야지,일단 내 입장에서 봤을 때는 교통이 편해야지,0.0,0.0,일단 내 입장에서 봤을 때는 교통이 편해야지,18,7,normal
SD2201845-SDRW2200002675.1.1.205,재밌어 보이는 거 좋다고 생각을 했어,재밌어 보이는 거 좋다고 생각을 했어,0.0,재밌어 보이는 거 좋다고 생각을 했어,재밌어 보이는 건가 좋다고 낸다 어,0.3,-0.3,재밌어 보이는 거 좋다고 생각을 했어,15,6,normal
SD2201849-SDRW2200002678.1.1.218,요즘은 그 투어 버스 같은 거,요즘은 그 투어 버스 같은 거,0.0,요즘은 그 투어 버스 같은 거,요즘은 그 투어 버스 같은 거,0.0,0.0,요즘은 그 투어 버스 같은 거,11,6,normal
SD2201849-SDRW2200002678.1.1.362,난 1종 대형 면허가 있으니까,아니 그 대형 배우가 그,0.625,난 1종 대형 면허가 있으니까,나는 좀 대형 경우가 있어부터,0.5625,0.0625,난 1종 대형 면허가 있으니까,12,5,normal
SD2201849-SDRW2200002679.1.1.192,왜냐하면 그때 좀 같이,왜냐하면 그때 좀 같이,0.0,왜냐하면 그때 좀 같이,왜냐하면 그때 좀 같이,0.0,0.0,왜냐하면 그때 좀 같이,9,4,normal
SD2201851-SDRW2200002515.1.1.360,그런 거 카페 가면,그런 거 카페 가면,0.0,그런 거 카페 가면,그런 거 카페 가면,0.0,0.0,그런 거 카페 가면,7,4,normal
SD2201922-SDRW2200001433.1.1.253,요즘 퀵보드 타는 사람이 많아져 가지고 법도 엄청 강화된 거 알아,요즘 킥보드 타는 사람이 많아져 가지고 법도 엄청 강화된 거 알아,0.0277777777777777,요즘 퀵보드 타는 사람이 많아져 가지고 법도 엄청 강화된 거 알아,요즘 킥보드 타는 사람이 많아져 가지고 법도 엄청 강화된 거 알아,0.0277777777777777,0.0,요즘 퀵보드 타는 사람이 많아져 가지고 법도 엄청 강화된 거 알아,26,11,normal
SD2201922-SDRW2200001433.1.1.61,학교가 이제 좀 평지다 보니깐,학교가 이제 좀 평지다 보니까,0.0625,학교가 이제 좀 평지다 보니깐,학교가 이제 좀 평지다 보니까,0.0625,0.0,학교가 이제 좀 평지다 보니깐,12,5,normal
SD2201933-SDRW2200001562.1.1.143,쪼끔 사람이랑 떨어지면 좋지 않을까,쪼끔 사람이랑 떨어지면 좋지 않을까,0.0,쪼끔 사람이랑 떨어지면 좋지 않을까,쪼끔 사람이랑 떨어지면 좋지 않을까,0.0,0.0,쪼끔 사람이랑 떨어지면 좋지 않을까,15,5,normal
SD2201935-SDRW2200001651.1.1.1,내가 대중교통을 타다가,내가 대중교통을 타다가,0.0,내가 대중교통을 타다가,내가 대중교통을 타다가,0.0,0.0,내가 대중교통을 타다가,10,3,normal
